word,synonyms
12-17,"['0702', 'Mária', 'Jenő', 'Ottó', 'Sarolt', 'Mia', 'Ottokár', 'Manyi', 'Odin', 'Várkony']"
12-18,"['0218', 'Simon', 'Bernadett', 'Leó', 'Szilvánusz', 'Kurt', 'Detti', 'Konrád', 'Lionel', 'Leon', 'Konstancia', 'Simeon', 'Sion']"
várható,"['várható', 'valószínű', 'valószínűsíthető', 'remélhető', 'számítás szerinti', 'előrelátható']"
12-19,['1']
Manyi,"['0702', 'Mária', 'Jenő', 'Ottó', 'Sarolt', 'Mia', 'Ottokár', 'Manyi', 'Odin', 'Várkony']"
Bernadett,"['0416', 'József', 'Benedek', 'Bernadett', 'Bene', 'Bánk', 'Zongor', 'Bános', 'Bende', 'Bernarda', 'Enikő', 'Joakim', 'Cecil', 'Csongor', 'Lambert', 'Detti', 'Tercia', 'Joachim']"
szándékozik,"['akar', 'szándékozik', 'szándékában áll']"
vadonatúj,"['új', 'idei', 'mai', 'friss', 'vadonatúj']"
Bercel,"['0603', 'Bercel', 'Klotild', 'Kelvin', 'Tilda', 'Kevin', 'Cicelle', 'Célia', 'Héliosz', 'Cecília']"
Arszlán,"['0623', 'Zoltán', 'Arszlán', 'Bea', 'Édua', 'Zdenka', 'Zolna']"
megnyerő,"['szép', 'jó', 'vonzó', 'helyes', 'kellemes', 'gyönyörű', 'csinos', 'jóképű', 'bájos', 'megnyerő']"
Ében,"['1201', 'Erzsébet', 'Arnold', 'Bonnie', 'Ede', 'Bianka', 'Elza', 'Arnót', 'Uros', 'Blanka', 'Oszkár', 'Natasa', 'Natália', 'Ében']"
Anikó,"['1222', 'Judit', 'Anikó', 'Némó', 'Nina', 'Zénó', 'Jutta']"
Tomaj,"['1002', 'Tamás', 'Örs', 'Tomaj', 'Petra', 'Berengár', 'Petrina']"
ekképpen,"['így', 'ennek megfelelően', 'ily módon', 'eszerint', 'ekképpen']"
rendszer,"['rendszer', 'hálózat', 'szerkezet', 'berendezés']"
Cicelle,"['1122', 'Csilla', 'Zéta', 'Filemon', 'Cicelle', 'Célia', 'Cecília']"
Lea,"['0322', 'Katalin', 'Csillag', 'Csilla', 'Beáta', 'Lia', 'Vazul', 'Oktáv', 'Katerina', 'Lídia', 'Lea', 'Katarina']"
Gyöngyvirág,"['0514', 'Kora', 'Bónis', 'Gyöngy', 'Gemma', 'Paszkál', 'Bonifác', 'Bekes', 'Julianna', 'Gyöngyike', 'Korall', 'Gyöngyvirág', 'Juliska']"
12-20,['1']
12-21,['1']
12-22,['1']
12-23,['1']
12-24,['1']
Appia,"['0323', 'Ottó', 'Emő', 'Appia', 'Kartal', 'Emőke', 'Odin']"
12-25,"['0807', 'Ibolya', 'Albert', 'Uránia', 'Kötöny', 'Ulrik', 'Áfra', 'Afrodité', 'Donát', 'Arabella', 'Donatella', 'Kajetán', 'Vénusz']"
12-26,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
12-27,"['0102', 'Gergely', 'Ákos', 'Ábel', 'Gerő', 'Fáni', 'Makár', 'Fanni', 'Stefánia', 'Bodó', 'Stefi', 'Acsád', 'Odiló', 'Bazsó', 'Bazil', 'Vászoly', 'Bertold']"
12-28,"['0820', 'István', 'Samu', 'Sámuel', 'Éliás', 'Vajk', 'Bernárd', 'Ozmin', 'Stefán', 'Stefánia', 'Elton', 'Bernát', 'Stefi', 'Eliot']"
12-29,"['1030', 'Fáni', 'Fanni', 'Kolozs', 'Stefánia', 'Arzén', 'Stefi', 'Alfonz', 'Kolos']"
Kötöny,"['0807', 'Ibolya', 'Albert', 'Uránia', 'Kötöny', 'Ulrik', 'Áfra', 'Afrodité', 'Donát', 'Arabella', 'Donatella', 'Kajetán', 'Vénusz']"
Pandóra,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
Stefi,"['1226', 'István', 'Dénes', 'Előd', 'Stefán', 'Stefánia', 'Dienes', 'Stefi', 'Zuboly']"
dollárjel,"['$', 'dollár', 'dollárjel']"
Etel,"['0224', 'János', 'Mátyás', 'Jávorka', 'Janek', 'Hédi', 'Hedda', 'Jázmin', 'Hedvig', 'Edömér', 'Etel']"
Jagelló,"['1013', 'Kálmán', 'Jakab', 'Ede', 'Jagelló', 'Edvárd', 'Jákó', 'Jakus', 'Fatime', 'Fatima', 'Eduárd', 'Káleb', 'Jákob', 'Ében', 'Edgár', 'Teofil']"
Kolta,"['1206', 'Miklós', 'Mike', 'Kolta', 'Miksa', 'Mikó', 'Nikol', 'Csinszka', 'Misa', 'Nikoletta', 'Nikolett', 'Gyopár']"
Klára,"['0812', 'Klára', 'Sugár', 'Hilda', 'Klarissza', 'Letícia', 'Dina']"
Sudár,"['0618', 'Markó', 'Levente', 'Arnold', 'Márk', 'Efraim', 'Levendula', 'Arnót', 'Eliz', 'Márkus', 'Sudár', 'Levedi', 'Eufémia', 'Márkó']"
Héra,"['0624', 'János', 'Iván', 'Levente', 'Beáta', 'Héra', 'Bajnok', 'Levedi']"
nyitó csúcsos zárójel,"['〈', 'zárójel', 'csúcsos zárójel', 'nyitó csúcsos zárójel']"
centjel,"['¢', 'cent', 'centjel']"
csak,"['de', 'csak', 'azonban', 'ám', 'viszont', 'hanem', 'mégis', 'ellenben', 'csakhogy']"
Izolda,"['0615', 'Ábrahám', 'Bod', 'Jolán', 'Szenta', 'Zoé', 'Zója', 'Vitus', 'Violetta', 'Bernárd', 'Izolda', 'Bernát', 'Gibárt', 'Vid', 'Via', 'Vidos', 'Vida', 'Ibrahim', 'Jolánta', 'Viola']"
Kázmér,"['0304', 'Adria', 'Kázmér', 'Kazimír', 'Adrianna', 'Zorán', 'Adorján', 'Adrienn', 'Bajnok', 'Adrián']"
Viki,"['1223', 'Viktória', 'Dagobert', 'Viki', 'Zéta', 'Zete', 'Niké']"
Androméda,"['0204', 'András', 'Róbert', 'Andrea', 'Gabriella', 'André', 'Ráhel', 'Androméda', 'Gilbert', 'Robin', 'Bereniké', 'Veronika', 'Janka', 'Kada', 'Csenge', 'Ormos', 'Ráchel', 'Veronka', 'Csengele', 'Verona', 'Veron', 'Johanna', 'Holló', 'Rákhel']"
összefüggés,"['rendszer', 'struktúra', 'szerkezet', 'összefüggés', 'szisztéma', 'felépítés']"
néha,"['ritkán', 'esetenként', 'néha', 'időnként', 'ritka esetben']"
Kora,"['0514', 'Kora', 'Bónis', 'Gyöngy', 'Gemma', 'Paszkál', 'Bonifác', 'Bekes', 'Julianna', 'Gyöngyike', 'Korall', 'Gyöngyvirág', 'Juliska']"
Verona,"['0709', 'Margit', 'Marina', 'Nóra', 'Leonóra', 'Vera', 'Félix', 'Hajna', 'Bereniké', 'Veronika', 'Koppány', 'Eleonóra', 'Fausztina', 'Lukrécia', 'Veronka', 'Verona', 'Veron', 'Detre']"
fiú,"['férfi', 'ember', 'fiú', 'fiatalember', 'kisfiú', 'legény']"
Báruk,"['0824', 'Erzsébet', 'Albert', 'Bertalan', 'Bartos', 'Barton', 'Báruk', 'Szilvánusz', 'Barta', 'Aliz', 'Alberta', 'Jonatán', 'Bartal', 'Detre', 'Taksony', 'Alicia']"
Natália,"['1209', 'Péter', 'György', 'Pető', 'Ábel', 'Georgina', 'Györgyike', 'Valéria', 'Gina', 'Györgyi', 'Györke', 'Gardénia', 'Delila', 'Györe', 'Leona', 'Natasa', 'Natália']"
Csilla,"['1122', 'Csilla', 'Zéta', 'Filemon', 'Cicelle', 'Célia', 'Cecília']"
pluszjel,"['+', 'plusz', 'összeadásjel', 'pluszjel']"
összefüggésben álló,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
12-30,"['diplomás', 'értelmiségi', 'okleveles']"
kisebb,"['<', 'kisebb', 'kisebb jel']"
12-31,"['0515', 'János', 'Szófia', 'Rupert', 'Zsófia', 'Szonja', 'Upor', 'Médea', 'Zsófi', 'Izidor', 'Izsák', 'Szofi']"
Médea,"['0930', 'Viktor', 'Szófia', 'Zsófia', 'Örs', 'Felícia', 'Médea', 'Jeromos', 'Zsófi', 'Becse', 'Laborc', 'Hunor', 'Szofi']"
okleveles,"['diplomás', 'értelmiségi', 'okleveles']"
Urbán,"['0401', 'Pál', 'Urbán', 'Palmer', 'Pósa', 'Pável', 'Hugó']"
Szofi,"['0930', 'Viktor', 'Szófia', 'Zsófia', 'Örs', 'Felícia', 'Médea', 'Jeromos', 'Zsófi', 'Becse', 'Laborc', 'Hunor', 'Szofi']"
kiváló,"['kiváló', 'jó', 'kiemelkedő', 'kitűnő', 'remek', 'tökéletes', 'hibátlan', 'kifogástalan']"
Ρ,"['ρ', 'ró', 'görög betű gyűjtőfogalom', 'Ρ nagybetű']"
Boldizsár,"['0106', 'Gáspár', 'Boldizsár', 'Baltazár', 'Menyhért', 'Melchior', 'Anasztáz', 'Gazsó', 'Epifánia']"
Bod,"['0615', 'Ábrahám', 'Bod', 'Jolán', 'Szenta', 'Zoé', 'Zója', 'Vitus', 'Violetta', 'Bernárd', 'Izolda', 'Bernát', 'Gibárt', 'Vid', 'Via', 'Vidos', 'Vida', 'Ibrahim', 'Jolánta', 'Viola']"
szünet nélkül,"['folyamatosan', 'lépésről lépésre', 'szünet nélkül', 'nonstop']"
magaslik,"['áll', 'van', 'helyezkedik el', 'magasodik', 'magaslik']"
ebben a pillanatban,"['most', 'ma', 'jelenleg', 'jelen pillanatban', 'ez idő szerint', 'ebben a pillanatban', 'e pillanatban']"
Csenger,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
Jelena,"['0818', 'Ilona', 'Ronald', 'Jelena', 'Agenor', 'Elena', 'Ila', 'Ilon', 'Ilus', 'Ilma', 'Ilka', 'Ilonka', 'Lenke']"
lakó,"['személy', 'vezető', 'dolgozó', 'ügyfél', 'fogyasztó', 'felhasználó', 'diplomás', 'lakos', 'lakó', 'lélek']"
Uránia,"['0807', 'Ibolya', 'Albert', 'Uránia', 'Kötöny', 'Ulrik', 'Áfra', 'Afrodité', 'Donát', 'Arabella', 'Donatella', 'Kajetán', 'Vénusz']"
Gyöngyike,"['1023', 'János', 'Gyöngyi', 'Szörény', 'Zaránd', 'Gyöngyike', 'Zerind', 'Ignác', 'Koppány', 'Gyöngyvér', 'Stefánia', 'Stefi', 'Odett', 'Kapisztrán', 'Odil']"
esetében,"['esetében', 'tekintettel', 'vonatkozóan', 'vonatkozásában', 'illetőleg', 'vonatkozólag']"
Szigfrid,"['0822', 'János', 'Mária', 'Boglár', 'Mirjam', 'Merse', 'Zombor', 'Menyhért', 'Timóteus', 'Zakeus', 'Szigfrid', 'Timót']"
Boris,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
Dömös,"['1025', 'János', 'Fodor', 'Margit', 'Bónis', 'Bonifác', 'Dárius', 'Dália', 'Döme', 'Móric', 'Mór', 'Blanka', 'Dömös', 'Dária']"
Norbert,"['0606', 'Norbert', 'Fülöp', 'Artemisz', 'Kolozs', 'Gilbert', 'Normann', 'Cintia', 'Citta', 'Filip', 'Norton', 'Kolos', 'Klaudia']"
Szolón,"['1113', 'Miklós', 'Jenő', 'Árkád', 'Szilvia', 'Szolón', 'Szaniszló', 'Megyer', 'Kilián', 'Enese', 'Eugén', 'Gellén', 'Bulcsú']"
Lukács,"['1018', 'Lukács', 'Jusztusz', 'Ambrus']"
képest,"['képest', 'ellenére', 'viszonyítva', 'mérten']"
Malakiás,"['1103', 'Bálint', 'Győző', 'Szilvia', 'Ida', 'Hubertusz', 'Valentin', 'Malakiás', 'Hubert', 'Bertold']"
álló,"['lévő', 'álló', 'szereplő', 'található', 'levő', 'megtalálható', 'elhelyezkedő']"
Lívia,"['1210', 'Judit', 'Eulália', 'Lívia', 'Miron', 'Loretta']"
Uriel,"['0114', 'Uriás', 'Laurent', 'Félix', 'Malakiás', 'Oresztész', 'Ámos', 'Ámon', 'Bódog', 'Uriel', 'Uros', 'Orion', 'Larion', 'Edömér', 'Vidor']"
Celesztin,"['0727', 'György', 'Krisztián', 'Rudolf', 'Konstantin', 'Olga', 'Kamilla', 'Keresztély', 'Árvácska', 'Lilian', 'Pentele', 'Györke', 'Aurél', 'Celesztin', 'Rolf', 'Liliom', 'Hugó', 'Györe', 'Ajtony', 'Natasa', 'Lilien', 'Pantaleon', 'Natália', 'Bertold', 'Keresztes']"
adott,"['adott', 'jelenlegi', 'egyes', 'bizonyos', 'ismert', 'konkrét', 'meghatározott', 'szóban forgó']"
Henrik,"['0715', 'Roland', 'Henrik', 'Vladimír', 'Kardos', 'Örkény', 'Leonóra', 'Csege', 'Ladomér', 'Manuéla', 'Egon', 'Aurél', 'Barót', 'Hendrik', 'Bonaventúra', 'Orlandó', 'Stella']"
egyezőleg,"['szerint', 'alapján', 'megfelelően', 'egyezőleg']"
csupán,"['csak', 'csupán', 'mindössze', 'kizárólag']"
mai,"['új', 'idei', 'mai', 'friss', 'vadonatúj']"
kormányzat,"['kormány', 'kormányzat', 'kabinet', 'minisztertanács']"
Martos,"['1112', 'Martin', 'Márton', 'Krisztián', 'Hamilton', 'Levente', 'Aba', 'Emil', 'Tihamér', 'Líviusz', 'Renáta', 'Martos', 'Keresztély', 'Asztrik', 'Bacsó', 'Jozafát', 'Szilvánusz', 'Renátó', 'René', 'Bács', 'Hümér', 'Jónás', 'Keresztes']"
tulajdonképpen,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
Zsanett,"['0821', 'Erika', 'Erik', 'Samu', 'Sámuel', 'Pelbárt', 'Hajna', 'Zsanett', 'Maximilián', 'Grácia', 'Johanna', 'Kemenes', 'Franciska', 'Piusz']"
törtjel,"['⁄', 'perjel', 'törtjel']"
folyamatos,"['állandó', 'folyamatos', 'örökös', 'szakadatlan', 'folytonos', 'lankadatlan', 'szünet nélküli', 'szüntelen']"
Marsall,"['0814', 'Bere', 'Atanáz', 'Marcell', 'Özséb', 'Menyhért', 'Menta', 'Marsall', 'Misa', 'Mikeás']"
Ariel,"['1110', 'András', 'Tünde', 'André', 'Ariel', 'Réka', 'Jusztusz', 'Rusztem', 'Nimfa']"
következő,"['következő', 'új', 'jövő', 'utóbbi', 'másik', 'majdani', 'alábbi', 'azt követő']"
kisebb jel,"['<', 'kisebb', 'kisebb jel']"
belül,"['belül', 'alatt', 'benn']"
Fóris,"['0504', 'László', 'Mónika', 'Flórián', 'Amália', 'Elma', 'Amál', 'Antónia', 'Fóris', 'Szilvánusz', 'Florin', 'Flóris', 'Bulcsú']"
felbontatlan,"['érintetlen', 'új', 'szűz', 'felbontatlan', 'bontatlan', 'használatlan']"
Ipoly,"['0813', 'János', 'Ibolya', 'Emőd', 'Elena', 'Benita', 'Ince', 'Gertrúd', 'Maxim', 'Ipoly', 'Hippolit', 'Gerda', 'Kászon', 'Via']"
Hamilton,"['1112', 'Martin', 'Márton', 'Krisztián', 'Hamilton', 'Levente', 'Aba', 'Emil', 'Tihamér', 'Líviusz', 'Renáta', 'Martos', 'Keresztély', 'Asztrik', 'Bacsó', 'Jozafát', 'Szilvánusz', 'Renátó', 'René', 'Bács', 'Hümér', 'Jónás', 'Keresztes']"
államigazgatási,"['állami', 'szociális', 'közigazgatási', 'államigazgatási']"
Vencel,"['0928', 'Salamon', 'Tárkány', 'Salvador', 'Pelbárt', 'Bernárd', 'Vencel', 'Bernát', 'Jusztina', 'Szelim']"
Ozmin,"['0820', 'István', 'Samu', 'Sámuel', 'Éliás', 'Vajk', 'Bernárd', 'Ozmin', 'Stefán', 'Stefánia', 'Elton', 'Bernát', 'Stefi', 'Eliot']"
ellenkező esetben,"['egyébként', 'másként', 'különben', 'másképp', 'ellenkező esetben', 'másképpen', 'egyébiránt', 'máskülönben']"
Szimonetta,"['1028', 'Simon', 'Acél', 'Tádé', 'Alfréd', 'Szimóna', 'Tömör', 'Sion', 'Szimonetta']"
Iliász,"['1121', 'Mária', 'Amália', 'Amál', 'Iliász', 'Olivér', 'Kolumbán', 'Ria']"
Alvin,"['0519', 'Buda', 'Bernarda', 'Dukász', 'Káldor', 'Ivó', 'Tuzson', 'Vulkán', 'Celesztin', 'Milán', 'Milton', 'Alvin']"
Janka,"['0530', 'Dezső', 'Nándor', 'Ditta', 'Hanna', 'Félix', 'Janka', 'Jamina', 'Zsanett', 'Vazul', 'Janina', 'Vázsony', 'Ferdinánd', 'Fernandó', 'Johanna', 'Jana']"
múlt évben,"['tavaly', 'elmúlt évben', 'múlt évben', 'előző évben']"
monarchia,"['ország', 'demokrácia', 'köztársaság', 'rezsim', 'önkényuralom', 'monarchia', 'királyság', 'népköztársaság']"
Hannibál,"['0516', 'János', 'Simon', 'Botond', 'Nepomuk', 'Hannibál', 'Ugod', 'Ubul', 'Mózes', 'Sion', 'Szimonetta']"
Olimpia,"['1217', 'Lázár', 'Olimpia', 'Belizár']"
még,"['egyre', 'még', 'tovább']"
beosztott,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
Inka,"['0902', 'István', 'Fodor', 'Axel', 'Margit', 'Teodóra', 'Ella', 'Inka', 'Stefán', 'Renátó', 'Csépán', 'René', 'Töhötöm', 'Absolon', 'Bogdán', 'Teodor', 'Ted', 'Dorina', 'Kasszandra', 'Rebeka']"
Flóra,"['1124', 'János', 'Virág', 'Kurszán', 'Tűzvirág', 'Emmi', 'Emma', 'Flóra']"
egyebek közt,"['például', 'így', 'többek között', 'mint például', 'egyebek között', 'így például', 'egyebek közt', 'többek közt', 'pl']"
többek közt,"['például', 'így', 'többek között', 'mint például', 'egyebek között', 'így például', 'egyebek közt', 'többek közt', 'pl']"
Izmael,"['0425', 'Ervin', 'Márk', 'Ángyán', 'Márkus', 'Ányos', 'Izmael', 'Kasszandra', 'Niké']"
ország,"['ország', 'demokrácia', 'köztársaság', 'rezsim', 'önkényuralom', 'monarchia', 'királyság', 'népköztársaság']"
Szemirámisz,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
Dakó,"['1230', 'Dávid', 'Dénes', 'Margit', 'Dózsa', 'Szabin', 'Libor', 'Dakó', 'Zoárd', 'Dienes', 'Sebők', 'Zalán', 'Sebő', 'Hunor']"
Bedecs,"['1016', 'Gál', 'Margit', 'Gellért', 'Lehel', 'Aranka', 'Auróra', 'Hédi', 'Lelle', 'Bedő', 'Ambrus', 'Aurélia', 'Lél', 'Hedvig', 'Bedecs', 'Gallusz', 'Gálos']"
Bozsó,"['1109', 'Tihamér', 'Tivadar', 'Fedor', 'Nátán', 'Ugocsa', 'Oresztész', 'Ugron', 'Teodor', 'Bozsó']"
Melchior,"['0106', 'Gáspár', 'Boldizsár', 'Baltazár', 'Menyhért', 'Melchior', 'Anasztáz', 'Gazsó', 'Epifánia']"
Judit,"['1222', 'Judit', 'Anikó', 'Némó', 'Nina', 'Zénó', 'Jutta']"
Borka,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
Pintyőke,"['1011', 'Sándor', 'Lajos', 'Mária', 'Galina', 'Birgit', 'Tódor', 'Pintyőke', 'Tasziló', 'Platina', 'Germán', 'Brigitta', 'Csák', 'Brúnó', 'Hont']"
Ernye,"['0325', 'Mária', 'Kristóf', 'Irén', 'Írisz', 'Mandula', 'Lúcia', 'Annunciáta', 'Málna', 'Cézár', 'Ernye', 'Humbert', 'Iréne']"
főnök,"['vezető', 'elnök', 'ügyvezető', 'igazgató', 'cégvezető', 'menedzser', 'főnök', 'osztályvezető', 'tisztviselő', 'tisztségviselő', 'vállalatvezető', 'ügyintéző']"
Árpád,"['1211', 'Árpád', 'Dániel', 'Szabin', 'Dános', 'Artúr']"
Godiva,"['0411', 'Ariel', 'Gemma', 'Godiva', 'Szaniszló', 'Leó', 'Glória', 'Szatmár', 'Lionel', 'Leona', 'Leon']"
elmúlt évi,"['tavalyi', 'előző évi', 'múlt évi', 'elmúlt évi']"
Oresztész,"['1213', 'Edda', 'Luca', 'Kenese', 'Oresztész', 'Elza', 'Lúcia', 'Otília', 'Via', 'Tilia']"
Tankréd,"['0706', 'Tamás', 'Csaba', 'Mária', 'Gyárfás', 'Tankréd', 'Felícia', 'Izaiás', 'Atalanta', 'Józsiás', 'Dominika', 'Jávor', 'Ézsaiás', 'Járfás', 'Jósiás']"
Manfréd,"['0128', 'Péter', 'Tamás', 'Gyula', 'Károly', 'Ágnes', 'Margit', 'Pető', 'Amália', 'Amál', 'Efraim', 'Apollónia', 'Amadé', 'Gréta', 'Karola', 'Manfréd', 'Margó', 'Karel', 'Manassé', 'Apolka', 'Margitta', 'Margita']"
állandóan,"['mindig', 'folyamatosan', 'állandóan', 'egyfolytában', 'szakadatlanul', 'örökösen', 'folytonosan', 'lankadatlanul', 'szüntelenül']"
bank,"['bank', 'hitelintézet', 'pénzintézet', 'takarékszövetkezet', 'takarékpénztár']"
rengeteg,"['rengeteg', 'sok', 'számtalan', 'nagyon sok', 'tömérdek', 'temérdek']"
Galamb,"['0917', 'Róbert', 'Ildikó', 'Szófia', 'Zsófia', 'Galamb', 'Robin', 'Ariadné', 'Zsófi', 'Lambert', 'Ludmilla', 'Szofi']"
perjel,"['⁄', 'perjel', 'törtjel']"
munkavállaló,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
kereskedelem,"['piac', 'kereslet', 'kínálat', 'kereskedelem', 'vásár', 'áruforgalom']"
Lia,"['0322', 'Katalin', 'Csillag', 'Csilla', 'Beáta', 'Lia', 'Vazul', 'Oktáv', 'Katerina', 'Lídia', 'Lea', 'Katarina']"
Apor,"['1228', 'Gáspár', 'Kamilla', 'Ince', 'Apród', 'Ármin', 'Tódor', 'Teodor', 'Gazsó', 'Apor']"
Rolf,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
Markó,"['0618', 'Markó', 'Levente', 'Arnold', 'Márk', 'Efraim', 'Levendula', 'Arnót', 'Eliz', 'Márkus', 'Sudár', 'Levedi', 'Eufémia', 'Márkó']"
eddig,"['eddig', 'idáig', 'ezidáig']"
alapján,"['szerint', 'alapján', 'megfelelően', 'egyezőleg']"
amelyik,"['aki', 'amelyik']"
Ronald,"['0818', 'Ilona', 'Ronald', 'Jelena', 'Agenor', 'Elena', 'Ila', 'Ilon', 'Ilus', 'Ilma', 'Ilka', 'Ilonka', 'Lenke']"
kvirtmínusz,"['—', 'kvirtmínusz']"
összesítve,"['összesen', 'együtt', 'összességében', 'együttvéve', 'összesítve']"
Orsolya,"['1021', 'Zsolt', 'Orsolya', 'Laurent', 'Orsi', 'Kende', 'Ursula', 'Klementina', 'Orsika', 'Larion']"
Gedeon,"['1010', 'Ferenc', 'Lajos', 'Dániel', 'Gedeon', 'Samu', 'Dános', 'Sámuel', 'Glenn', 'Hajna', 'Leó', 'Bendegúz', 'Gida', 'Gede', 'Lionel', 'Leon', 'Gedő']"
02-01,['1']
02-02,['1']
02-03,['1']
02-04,['1']
02-05,['1']
02-06,['1']
02-07,['1']
02-08,['1']
Héliosz,"['0603', 'Bercel', 'Klotild', 'Kelvin', 'Tilda', 'Kevin', 'Cicelle', 'Célia', 'Héliosz', 'Cecília']"
02-09,['1']
zártkörűen működő részvénytársaság,"['zrt', 'cég', 'zártkörűen működő részvénytársaság']"
Diána,"['0918', 'József', 'Richárd', 'Főbe', 'Timur', 'Diána', 'Metód']"
Zaránd,"['1023', 'János', 'Gyöngyi', 'Szörény', 'Zaránd', 'Gyöngyike', 'Zerind', 'Ignác', 'Koppány', 'Gyöngyvér', 'Stefánia', 'Stefi', 'Odett', 'Kapisztrán', 'Odil']"
Agamemnon,"['0104', 'Angyal', 'Izabell', 'Benita', 'Angéla', 'Aggeus', 'Angyalka', 'Agamemnon', 'Leona', 'Titusz', 'Izabella']"
részesedés,"['százalék', 'arány', 'rész', 'részesedés', 'százalékpont', 'ezrelék']"
Zuboly,"['1226', 'István', 'Dénes', 'Előd', 'Stefán', 'Stefánia', 'Dienes', 'Stefi', 'Zuboly']"
Benke,"['1101', 'Marianna', 'Igor', 'Benke']"
Jávor,"['0706', 'Tamás', 'Csaba', 'Mária', 'Gyárfás', 'Tankréd', 'Felícia', 'Izaiás', 'Atalanta', 'Józsiás', 'Dominika', 'Jávor', 'Ézsaiás', 'Járfás', 'Jósiás']"
viszont,"['de', 'csak', 'azonban', 'ám', 'viszont', 'hanem', 'mégis', 'ellenben', 'csakhogy']"
Baján,"['1220', 'Krisztián', 'Vata', 'Bojtorján', 'Keresztély', 'Ignác', 'Vajta', 'Eugén', 'Bojta', 'Baján', 'Keresztes', 'Teofil']"
úgy van,"['igen', 'szó', 'persze', 'természetesen', 'pontosan', 'csakis', 'így van', 'úgy van']"
fejlett,"['felnőtt', 'nagy', 'fejlett', 'öreg', 'érett', 'kifejlett']"
Bodó,"['0202', 'Mária', 'Mirjam', 'Karolina', 'Mimi', 'Marinka', 'Milli', 'Marion', 'Bodó', 'Mariska', 'Aida', 'Mari', 'Brúnó', 'Miriam', 'Johanna', 'Apor', 'Manyi']"
akként,"['úgy', 'oly módon', 'akként', 'annak megfelelően', 'aszerint']"
Huba,"['1114', 'Erzsébet', 'Jozafát', 'Klementina', 'Aliz', 'Vanda', 'Huba']"
kiemelkedő,"['kiváló', 'jó', 'kiemelkedő', 'kitűnő', 'remek', 'tökéletes', 'hibátlan', 'kifogástalan']"
Nikola,"['0910', 'Miklós', 'Erika', 'Erik', 'Noémi', 'Nikola', 'Nikol', 'Nikoletta', 'Tardos', 'Nikolett', 'Zalán', 'Hunor', 'Edgár']"
és jel,"['&', 'és', 'és jel', 'et jel']"
financiális,"['pénzügyi', 'gazdasági', 'anyagi', 'financiális']"
Mercédesz,"['0924', 'Mária', 'Gellért', 'Mercédesz', 'Gerda']"
Fausztina,"['0709', 'Margit', 'Marina', 'Nóra', 'Leonóra', 'Vera', 'Félix', 'Hajna', 'Bereniké', 'Veronika', 'Koppány', 'Eleonóra', 'Fausztina', 'Lukrécia', 'Veronka', 'Verona', 'Veron', 'Detre']"
02-10,['1']
hiszen,"['mert', 'ugyanis', 'hiszen', 'mivel', 'miután', 'minthogy', 'merthogy']"
02-11,['1']
02-12,['1']
02-13,['1']
02-14,['1']
Mandula,"['0325', 'Mária', 'Kristóf', 'Irén', 'Írisz', 'Mandula', 'Lúcia', 'Annunciáta', 'Málna', 'Cézár', 'Ernye', 'Humbert', 'Iréne']"
02-15,['1']
02-16,['1']
